"Submitted On","Round","Winner","Winners Score","Opponent","Opponents Score"
"01/18/26 08:27 AM",9,"Jennifer Clinchy",430,"Jemmy Pierre-Louis",283
"01/18/26 09:02 AM",10,"Ayodele Odekunle",438,"Adebola Sanya",384
"01/18/26 09:12 AM",10,"Paula Catanese",419,"Jeremy Jeffers",374
"01/18/26 09:14 AM",10,"Andrea Hatch",417,"Nancy Bowen",399
"01/18/26 09:20 AM",10,"Melissa Routzahn",487,"Carolyn Atchison",356
"01/18/26 09:20 AM",10,"Nitya Chagti",420,"Joe Roberdeau",391
"01/18/26 09:24 AM",10,"Jennifer Clinchy",444,"Jeannie Wilson",313
"01/18/26 09:25 AM",10,"Mary Stevens",401,"Jemmy Pierre-Louis",298
"01/18/26 09:26 AM",10,"Walker Willingham",584,"Pamina Deutsch",279
"01/18/26 09:26 AM",10,"Lila Crotty",394,"Jane Geary",328
"01/18/26 10:09 AM",11,"Adebola Sanya",362,"Jeremy Jeffers",305
"01/18/26 10:10 AM",11,"Walker Willingham",406,"Ayodele Odekunle",321
"01/18/26 10:12 AM",11,"Joe Roberdeau",533,"Nancy Bowen",319
"01/18/26 10:20 AM",11,"Jennifer Clinchy",463,"Andrea Hatch",438
"01/18/26 10:20 AM",11,"Melissa Routzahn",410,"Jane Geary",381
"01/18/26 10:27 AM",11,"Lila Crotty",385,"Pamina Deutsch",338
"01/18/26 10:27 AM",11,"Nitya Chagti",394,"Paula Catanese",338
"01/18/26 10:29 AM",11,"Jeannie Wilson",437,"Mary Stevens",411
"01/18/26 10:30 AM",11,"Carolyn Atchison",387,"Jemmy Pierre-Louis",364
"01/18/26 11:03 AM",12,"Adebola Sanya",474,"Walker Willingham",364
"01/18/26 11:19 AM",12,"Joe Roberdeau",461,"Jennifer Clinchy",358
"01/18/26 11:19 AM",12,"Jane Geary",393,"Jemmy Pierre-Louis",294
"01/18/26 11:19 AM",12,"Mary Stevens",413,"Andrea Hatch",283
"01/18/26 11:22 AM",12,"Nitya Chagti",440,"Jeremy Jeffers",379
"01/18/26 11:25 AM",12,"Lila Crotty",431,"Ayodele Odekunle",356
"01/18/26 11:27 AM",12,"Nancy Bowen",483,"Paula Catanese",336
"01/18/26 11:27 AM",12,"Melissa Routzahn",357,"Pamina Deutsch",334
"01/18/26 11:29 AM",12,"Jeannie Wilson",442,"Carolyn Atchison",367
"01/18/26 01:28 PM",13,"Joe Roberdeau",503,"Mary Stevens",352
"01/18/26 01:34 PM",13,"Ayodele Odekunle",428,"Melissa Routzahn",373
"01/18/26 01:34 PM",13,"Pamina Deutsch",452,"Jemmy Pierre-Louis",291
"01/18/26 01:34 PM",13,"Jeremy Jeffers",511,"Nancy Bowen",390
"01/18/26 01:36 PM",13,"Adebola Sanya",456,"Nitya Chagti",434
"01/18/26 01:38 PM",13,"Jennifer Clinchy",451,"Paula Catanese",401
"01/18/26 01:39 PM",13,"Jeannie Wilson",458,"Jane Geary",382
"01/18/26 01:44 PM",13,"Carolyn Atchison",380,"Andrea Hatch",367
"01/18/26 01:51 PM",13,"Walker Willingham",423,"Lila Crotty",422
"01/18/26 02:32 PM",14,"Ayodele Odekunle",496,"Jemmy Pierre-Louis",339
"01/18/26 02:32 PM",14,"Adebola Sanya",494,"Lila Crotty",291
"01/18/26 02:32 PM",14,"Jeannie Wilson",452,"Pamina Deutsch",344
"01/18/26 02:35 PM",14,"Joe Roberdeau",449,"Carolyn Atchison",316
"01/18/26 02:36 PM",14,"Jeremy Jeffers",537,"Jennifer Clinchy",302
"01/18/26 02:37 PM",14,"Nitya Chagti",474,"Nancy Bowen",350
"01/18/26 02:37 PM",14,"Jane Geary",469,"Andrea Hatch",345
"01/18/26 02:40 PM",14,"Mary Stevens",418,"Paula Catanese",375
"01/18/26 02:47 PM",14,"Walker Willingham",474,"Melissa Routzahn",367
"01/18/26 03:29 PM",15,"Joe Roberdeau",511,"Jane Geary",388
"01/18/26 03:30 PM",15,"Jeannie Wilson",488,"Ayodele Odekunle",327
"01/18/26 03:32 PM",15,"Adebola Sanya",445,"Nancy Bowen",425
"01/18/26 03:36 PM",15,"Melissa Routzahn",447,"Lila Crotty",376
"01/18/26 03:39 PM",15,"Paula Catanese",405,"Carolyn Atchison",348
"01/18/26 03:39 PM",15,"Nitya Chagti",424,"Jennifer Clinchy",372
"01/18/26 03:40 PM",15,"Andrea Hatch",471,"Pamina Deutsch",375
"01/18/26 03:42 PM",15,"Jeremy Jeffers",419,"Mary Stevens",411
"01/18/26 03:46 PM",15,"Walker Willingham",352,"Jemmy Pierre-Louis",343
"01/18/26 04:26 PM",16,"Carolyn Atchison",361,"Jeremy Jeffers",353
"01/18/26 04:28 PM",16,"Adebola Sanya",416,"Melissa Routzahn",346
"01/18/26 04:32 PM",16,"Pamina Deutsch",458,"Joe Roberdeau",302
"01/18/26 04:34 PM",16,"Ayodele Odekunle",467,"Andrea Hatch",321
"01/18/26 04:34 PM",16,"Nancy Bowen",344,"Jennifer Clinchy",342
"01/18/26 04:36 PM",16,"Lila Crotty",529,"Jemmy Pierre-Louis",316
"01/18/26 04:37 PM",16,"Jane Geary",404,"Paula Catanese",368
"01/18/26 04:40 PM",16,"Nitya Chagti",436,"Mary Stevens",336
"01/18/26 04:42 PM",16,"Jeannie Wilson",402,"Walker Willingham",360
"01/19/26 07:41 AM",17,"Ayodele Odekunle",570,"Joe Roberdeau",325
"01/19/26 07:44 AM",17,"Nancy Bowen",456,"Mary Stevens",323
"01/19/26 07:49 AM",17,"Jane Geary",460,"Jeremy Jeffers",316
"01/19/26 07:51 AM",17,"Nitya Chagti",441,"Carolyn Atchison",374
"01/19/26 07:54 AM",17,"Andrea Hatch",386,"Walker Willingham",366
"01/19/26 07:54 AM",17,"Lila Crotty",441,"Jeannie Wilson",369
"01/19/26 07:55 AM",17,"Melissa Routzahn",518,"Jemmy Pierre-Louis",196
"01/19/26 07:57 AM",17,"Pamina Deutsch",459,"Paula Catanese",414
"01/19/26 07:58 AM",17,"Adebola Sanya",467,"Jennifer Clinchy",398
"01/19/26 08:55 AM",18,"Jeremy Jeffers",429,"Jeannie Wilson",404
"01/19/26 09:02 AM",18,"Lila Crotty",514,"Nancy Bowen",315
"01/19/26 09:03 AM",18,"Adebola Sanya",451,"Nitya Chagti",379
"01/19/26 09:04 AM",18,"Carolyn Atchison",429,"Jemmy Pierre-Louis",299
"01/19/26 09:05 AM",18,"Jane Geary",462,"Pamina Deutsch",425
"01/19/26 09:07 AM",18,"Ayodele Odekunle",393,"Joe Roberdeau",328
"01/19/26 09:07 AM",18,"Mary Stevens",526,"Andrea Hatch",331
"01/19/26 09:09 AM",18,"Melissa Routzahn",415,"Walker Willingham",382
"01/19/26 09:10 AM",18,"Paula Catanese",380,"Jennifer Clinchy",358
"01/19/26 10:03 AM",19,"Lila Crotty",431,"Jeremy Jeffers",330
"01/19/26 10:03 AM",19,"Nancy Bowen",490,"Jeannie Wilson",391
"01/19/26 10:04 AM",19,"Nitya Chagti",532,"Adebola Sanya",295
"01/19/26 10:09 AM",19,"Mary Stevens",443,"Andrea Hatch",389
"01/19/26 10:13 AM",19,"Paula Catanese",488,"Jennifer Clinchy",441
"01/19/26 10:13 AM",19,"Melissa Routzahn",414,"Ayodele Odekunle",403
"01/19/26 10:15 AM",19,"Walker Willingham",418,"Joe Roberdeau",399
"01/19/26 10:21 AM",19,"Jane Geary",397,"Pamina Deutsch",365
"01/19/26 10:23 AM",19,"Carolyn Atchison",443,"Jemmy Pierre-Louis",345
01/19/26 11:20 AM,20,"Mary Stevens",408,"Carolyn Atchison",342
01/19/26 11:21 AM,20,"Adebola Sanya",511,"Nitya Chagti",376
01/19/26 11:22 AM,20,"Pamina Deutsch",442,"Jennifer Clinchy",412
01/19/26 11:22 AM,20,"Ayodele Odekunle",467,"Lila Crotty",394
01/19/26 11:24 AM,20,"Joe Roberdeau",407,"Jeremy Jeffers",360
01/19/26 11:26 AM,20,"Andrea Hatch",432,"Jemmy Pierre-Louis",272
01/19/26 11:27 AM,20,"Nancy Bowen",443,"Paula Catanese",407
01/19/26 11:36 AM,20,"Melissa Routzahn",395,"Walker Willingham",369
01/19/26 11:37 AM,20,"Jane Geary",366,"Jeannie Wilson",317
