"Submitted On","Round","Winner","Winners Score","Opponent","Opponents Score"
"08/31/25 03:29 PM",14,"Dave Wiegand",533,"Robert Linn",402
"08/31/25 03:31 PM",14,"Travis Chaney",411,"Mark Peltier",320
"08/31/25 03:41 PM",14,"Eric Fox",486,"Cheryl Melvin",356
"08/31/25 03:42 PM",14,"Greg Harper",416,"Andrea Hatch",404
"08/31/25 03:46 PM",14,"Alec Sjöholm",464,"Peter Armstrong",419
"08/31/25 03:48 PM",14,"Ruth Hamilton",406,"Paula Catanese",328
"08/31/25 03:54 PM",14,"Chris Cheng",433,"Jeannie Wilson",426
"08/31/25 03:57 PM",14,"Joe Roberdeau",473,"Jane Geary",326
"08/31/25 04:25 PM",15,"Alec Sjöholm",562,"Dave Wiegand",397
"08/31/25 04:28 PM",15,"Eric Fox",541,"Andrea Hatch",313
"08/31/25 04:38 PM",15,"Peter Armstrong",432,"Mark Peltier",390
"08/31/25 04:39 PM",15,"Cheryl Melvin",441,"Robert Linn",403
"08/31/25 04:41 PM",15,"Ruth Hamilton",458,"Joe Roberdeau",368
"08/31/25 04:41 PM",15,"Travis Chaney",461,"Jeannie Wilson",364
"08/31/25 04:51 PM",15,"Jane Geary",474,"Greg Harper",286
"08/31/25 04:54 PM",15,"Paula Catanese",399,"Chris Cheng",371
"08/31/25 05:40 PM",16,"Travis Chaney",511,"Eric Fox",437
"08/31/25 05:42 PM",16,"Paula Catanese",349,"Ruth Hamilton",292
"08/31/25 05:43 PM",16,"Mark Peltier",501,"Jeannie Wilson",388
"08/31/25 05:43 PM",16,"Peter Armstrong",515,"Robert Linn",340
"08/31/25 05:45 PM",16,"Alec Sjöholm",408,"Dave Wiegand",376
"08/31/25 05:50 PM",16,"Joe Roberdeau",390,"Andrea Hatch",360
"08/31/25 05:51 PM",16,"Jane Geary",419,"Cheryl Melvin",408
"08/31/25 06:00 PM",16,"Greg Harper",402,"Chris Cheng",396
"09/01/25 09:37 AM",17,"Alec Sjöholm",443,"Travis Chaney",398
"09/01/25 09:45 AM",17,"Jane Geary",367,"Ruth Hamilton",348
"09/01/25 09:52 AM",17,"Dave Wiegand",572,"Peter Armstrong",446
"09/01/25 09:53 AM",17,"Robert Linn",504,"Eric Fox",400
"09/01/25 09:58 AM",17,"Greg Harper",472,"Paula Catanese",391
"09/01/25 09:58 AM",17,"Chris Cheng",426,"Cheryl Melvin",411
"09/01/25 10:02 AM",17,"Joe Roberdeau",439,"Jeannie Wilson",431
"09/01/25 10:03 AM",17,"Mark Peltier",377,"Andrea Hatch",366
"09/01/25 10:48 AM",18,"Robert Linn",489,"Travis Chaney",384
"09/01/25 10:48 AM",18,"Ruth Hamilton",484,"Greg Harper",424
"09/01/25 10:52 AM",18,"Alec Sjöholm",473,"Dave Wiegand",318
"09/01/25 10:55 AM",18,"Jane Geary",454,"Paula Catanese",357
"09/01/25 10:57 AM",18,"Peter Armstrong",456,"Eric Fox",402
"09/01/25 11:06 AM",18,"Mark Peltier",415,"Chris Cheng",381
"09/01/25 11:07 AM",18,"Andrea Hatch",450,"Jeannie Wilson",325
"09/01/25 11:09 AM",18,"Joe Roberdeau",410,"Cheryl Melvin",408
"09/01/25 11:56 AM",19,"Alec Sjöholm",424,"Dave Wiegand",389
"09/01/25 11:58 AM",19,"Robert Linn",415,"Ruth Hamilton",326
"09/01/25 12:01 PM",19,"Travis Chaney",504,"Peter Armstrong",482
"09/01/25 12:01 PM",19,"Cheryl Melvin",427,"Mark Peltier",371
"09/01/25 12:03 PM",19,"Eric Fox",527,"Paula Catanese",325
"09/01/25 12:05 PM",19,"Jane Geary",438,"Greg Harper",388
"09/01/25 12:07 PM",19,"Joe Roberdeau",394,"Chris Cheng",391
"09/01/25 12:11 PM",19,"Jeannie Wilson",378,"Andrea Hatch",347
"09/01/25 12:54 PM",20,"Ruth Hamilton",488,"Travis Chaney",364
"09/01/25 01:00 PM",20,"Dave Wiegand",472,"Alec Sjöholm",469
"09/01/25 01:04 PM",20,"Peter Armstrong",471,"Robert Linn",383
"09/01/25 01:06 PM",20,"Greg Harper",448,"Mark Peltier",352
"09/01/25 01:06 PM",20,"Chris Cheng",541,"Paula Catanese",315
"09/01/25 01:09 PM",20,"Andrea Hatch",400,"Joe Roberdeau",344
"09/01/25 01:15 PM",20,"Cheryl Melvin",379,"Jeannie Wilson",365
"09/01/25 01:20 PM",20,"Eric Fox",436,"Jane Geary",433
