"Submitted On","Round","Winner","Winners Score","Opponent","Opponents Score"
08/01/26 12:37 PM,5,"Osikhena Ojior",522,"Gary Smart",383
08/01/26 12:37 PM,5,"Ayodele Odekunle",584,"Yvonne Lobo",381
08/01/26 12:41 PM,5,"Kaia",495,"Donna Staley",323
08/01/26 12:45 PM,5,"Fidelis Olotu",471,"Noel Livermore",351
08/01/26 12:47 PM,5,"Gerianne Abriano",368,"Cheryl Melvin",342
08/01/26 12:49 PM,5,"Mark Francillon",479,"Tobey Roland",401
08/01/26 12:52 PM,5,"Caroline Polak Scowcroft",383,"Beth Leech",377
08/01/26 12:56 PM,5,"Pamina Deutsch",377,"Tony Boyle",372
08/01/26 01:32 PM,6,"Fidelis Olotu",552,"Donna Staley",181
08/01/26 01:33 PM,6,"Osikhena Ojior",450,"Ayodele Odekunle",425
08/01/26 01:37 PM,6,"Noel Livermore",532,"Yvonne Lobo",431
08/01/26 01:41 PM,6,"Kaia",489,"Caroline Polak Scowcroft",351
08/01/26 01:41 PM,6,"Tobey Roland",424,"Beth Leech",285
08/01/26 01:42 PM,6,"Gerianne Abriano",343,"Pamina Deutsch",339
08/01/26 01:48 PM,6,"Mark Francillon",410,"Cheryl Melvin",387
08/01/26 01:50 PM,6,"Gary Smart",402,"Tony Boyle",286
08/01/26 02:29 PM,7,"Osikhena Ojior",517,"Noel Livermore",359
08/01/26 02:31 PM,7,"Yvonne Lobo",544,"Donna Staley",177
08/01/26 02:39 PM,7,"Fidelis Olotu",431,"Caroline Polak Scowcroft",375
08/01/26 02:41 PM,7,"Ayodele Odekunle",355,"Tony Boyle",337
08/01/26 02:43 PM,7,"Pamina Deutsch",516,"Cheryl Melvin",335
08/01/26 02:43 PM,7,"Mark Francillon",380,"Beth Leech",341
08/01/26 02:45 PM,7,"Gary Smart",402,"Gerianne Abriano",312
08/01/26 03:37 PM,7,"Kaia",486,"Tobey Roland",426
08/02/26 06:44 AM,8,"Cheryl Melvin",391,"Gary Smart",335
08/02/26 06:50 AM,8,"Osikhena Ojior",550,"Donna Staley",303
08/02/26 06:51 AM,8,"Kaia",430,"Beth Leech",334
08/02/26 06:53 AM,8,"Fidelis Olotu",463,"Tobey Roland",322
08/02/26 06:55 AM,8,"Ayodele Odekunle",382,"Gerianne Abriano",373
08/02/26 07:00 AM,8,"Mark Francillon",379,"Pamina Deutsch",337
08/02/26 07:01 AM,8,"Noel Livermore",460,"Tony Boyle",315
08/02/26 07:06 AM,8,"Caroline Polak Scowcroft",499,"Yvonne Lobo",297
08/02/26 07:46 AM,9,"Ayodele Odekunle",434,"Cheryl Melvin",344
08/02/26 07:51 AM,9,"Noel Livermore",417,"Gerianne Abriano",409
08/02/26 07:53 AM,9,"Pamina Deutsch",406,"Gary Smart",333
08/02/26 07:56 AM,9,"Mark Francillon",400,"Kaia",382
08/02/26 07:58 AM,9,"Fidelis Olotu",514,"Beth Leech",312
08/02/26 08:02 AM,9,"Tobey Roland",479,"Yvonne Lobo",268
08/02/26 08:03 AM,9,"Osikhena Ojior",462,"Caroline Polak Scowcroft",377
08/02/26 08:04 AM,9,"Tony Boyle",408,"Donna Staley",299
08/02/26 08:45 AM,10,"Mark Francillon",578,"Gary Smart",293
08/02/26 08:46 AM,10,"Noel Livermore",456,"Cheryl Melvin",326
08/02/26 08:49 AM,10,"Fidelis Olotu",380,"Kaia",373
08/02/26 08:55 AM,10,"Osikhena Ojior",523,"Tobey Roland",400
08/02/26 08:56 AM,10,"Ayodele Odekunle",413,"Pamina Deutsch",391
08/02/26 09:00 AM,10,"Tony Boyle",473,"Caroline Polak Scowcroft",410
08/02/26 09:09 AM,10,"Yvonne Lobo",395,"Beth Leech",377
08/02/26 09:11 AM,10,"Gerianne Abriano",376,"Donna Staley",221
08/02/26 11:50 AM,11,"Gerianne Abriano",422,"Caroline Polak Scowcroft",348
08/02/26 11:52 AM,11,"Gary Smart",422,"Ayodele Odekunle",320
08/02/26 11:52 AM,11,"Yvonne Lobo",483,"Kaia",479
08/02/26 11:54 AM,11,"Mark Francillon",438,"Fidelis Olotu",365
08/02/26 11:55 AM,11,"Pamina Deutsch",381,"Noel Livermore",304
08/02/26 11:56 AM,11,"Cheryl Melvin",463,"Donna Staley",325
08/02/26 11:58 AM,11,"Tony Boyle",417,"Tobey Roland",337
08/02/26 11:58 AM,11,"Osikhena Ojior",442,"Beth Leech",364
08/02/26 12:46 PM,12,"Tobey Roland",445,"Gerianne Abriano",330
08/02/26 12:46 PM,12,"Noel Livermore",344,"Gary Smart",324
08/02/26 12:46 PM,12,"Mark Francillon",440,"Ayodele Odekunle",357
08/02/26 12:47 PM,12,"Osikhena Ojior",447,"Kaia",328
08/02/26 12:49 PM,12,"Fidelis Olotu",455,"Yvonne Lobo",304
08/02/26 12:50 PM,12,"Beth Leech",454,"Tony Boyle",319
08/02/26 12:50 PM,12,"Pamina Deutsch",416,"Donna Staley",322
08/02/26 12:55 PM,12,"Cheryl Melvin",431,"Caroline Polak Scowcroft",353
08/02/26 01:34 PM,13,"Fidelis Olotu",427,"Osikhena Ojior",369
08/02/26 01:37 PM,13,"Gary Smart",393,"Donna Staley",346
08/02/26 01:40 PM,13,"Kaia",426,"Tony Boyle",372
08/02/26 01:44 PM,13,"Ayodele Odekunle",428,"Noel Livermore",394
08/02/26 01:47 PM,13,"Tobey Roland",460,"Cheryl Melvin",273
08/02/26 01:47 PM,13,"Beth Leech",394,"Gerianne Abriano",321
08/02/26 01:49 PM,13,"Yvonne Lobo",433,"Mark Francillon",421
08/02/26 01:50 PM,13,"Pamina Deutsch",426,"Caroline Polak Scowcroft",277
08/02/26 02:30 PM,14,"Ayodele Odekunle",510,"Donna Staley",304
08/02/26 02:32 PM,14,"Kaia",448,"Gerianne Abriano",345
08/02/26 02:33 PM,14,"Gary Smart",429,"Caroline Polak Scowcroft",357
08/02/26 02:37 PM,14,"Osikhena Ojior",490,"Yvonne Lobo",359
08/02/26 02:43 PM,14,"Beth Leech",401,"Cheryl Melvin",391
08/02/26 02:48 PM,14,"Noel Livermore",490,"Mark Francillon",456
08/02/26 02:52 PM,14,"Tony Boyle",386,"Fidelis Olotu",373
08/02/26 02:53 PM,14,"Tobey Roland",373,"Pamina Deutsch",363
08/03/26 06:46 AM,15,"Gary Smart",565,"Tobey Roland",398
08/03/26 06:49 AM,15,"Kaia",451,"Cheryl Melvin",360
08/03/26 06:50 AM,15,"Fidelis Olotu",418,"Gerianne Abriano",278
08/03/26 06:53 AM,15,"Osikhena Ojior",476,"Mark Francillon",407
08/03/26 06:55 AM,15,"Beth Leech",375,"Pamina Deutsch",276
08/03/26 06:56 AM,15,"Noel Livermore",434,"Donna Staley",319
08/03/26 06:58 AM,15,"Ayodele Odekunle",427,"Caroline Polak Scowcroft",355
08/03/26 07:04 AM,15,"Yvonne Lobo",504,"Tony Boyle",364
08/03/26 07:46 AM,16,"Gary Smart",431,"Beth Leech",343
08/03/26 07:47 AM,16,"Noel Livermore",531,"Caroline Polak Scowcroft",330
08/03/26 07:50 AM,16,"Fidelis Olotu",437,"Cheryl Melvin",338
08/03/26 07:50 AM,16,"Kaia",393,"Pamina Deutsch",383
08/03/26 07:51 AM,16,"Tobey Roland",419,"Ayodele Odekunle",332
08/03/26 07:57 AM,16,"Yvonne Lobo",419,"Gerianne Abriano",378
08/03/26 07:58 AM,16,"Donna Staley",405,"Mark Francillon",338
08/03/26 08:06 AM,16,"Osikhena Ojior",432,"Tony Boyle",421
08/03/26 08:36 AM,17,"Kaia",465,"Gary Smart",407
08/03/26 08:46 AM,17,"Noel Livermore",421,"Tobey Roland",381
08/03/26 08:48 AM,17,"Yvonne Lobo",426,"Cheryl Melvin",296
08/03/26 08:48 AM,17,"Pamina Deutsch",448,"Fidelis Olotu",326
08/03/26 08:55 AM,17,"Osikhena Ojior",441,"Gerianne Abriano",344
08/03/26 08:55 AM,17,"Ayodele Odekunle",478,"Beth Leech",273
08/03/26 08:56 AM,17,"Caroline Polak Scowcroft",382,"Donna Staley",285
08/03/26 09:00 AM,17,"Mark Francillon",543,"Tony Boyle",408
08/03/26 11:48 AM,18,"Fidelis Olotu",423,"Gary Smart",397
08/03/26 11:51 AM,18,"Tobey Roland",470,"Donna Staley",318
08/03/26 11:53 AM,18,"Mark Francillon",563,"Caroline Polak Scowcroft",315
08/03/26 11:55 AM,18,"Noel Livermore",454,"Beth Leech",346
08/03/26 11:56 AM,18,"Ayodele Odekunle",406,"Kaia",386
08/03/26 11:57 AM,18,"Gerianne Abriano",460,"Tony Boyle",314
08/03/26 11:57 AM,18,"Yvonne Lobo",450,"Pamina Deutsch",400
08/03/26 12:07 PM,18,"Osikhena Ojior",384,"Cheryl Melvin",365
08/03/26 12:43 PM,19,"Kaia",458,"Noel Livermore",423
08/03/26 12:45 PM,19,"Fidelis Olotu",446,"Ayodele Odekunle",349
08/03/26 12:46 PM,19,"Tobey Roland",515,"Caroline Polak Scowcroft",434
08/03/26 12:49 PM,19,"Osikhena Ojior",552,"Pamina Deutsch",404
08/03/26 12:51 PM,19,"Mark Francillon",522,"Gerianne Abriano",305
08/03/26 12:52 PM,19,"Yvonne Lobo",467,"Gary Smart",349
08/03/26 12:52 PM,19,"Beth Leech",472,"Donna Staley",288
08/03/26 12:58 PM,19,"Cheryl Melvin",424,"Tony Boyle",333
08/03/26 01:34 PM,20,"Noel Livermore",547,"Fidelis Olotu",325
08/03/26 01:42 PM,20,"Ayodele Odekunle",536,"Yvonne Lobo",367
08/03/26 01:43 PM,20,"Osikhena Ojior",414,"Gary Smart",394
08/03/26 01:43 PM,20,"Kaia",401,"Donna Staley",286
08/03/26 01:43 PM,20,"Mark Francillon",452,"Tobey Roland",408
08/03/26 01:46 PM,20,"Caroline Polak Scowcroft",430,"Beth Leech",376
08/03/26 01:54 PM,20,"Cheryl Melvin",432,"Gerianne Abriano",298
08/03/26 02:01 PM,20,"Pamina Deutsch",381,"Tony Boyle",268
08/03/26 02:20 PM,21,"Fidelis Olotu",449,"Donna Staley",348
08/03/26 02:31 PM,21,"Noel Livermore",471,"Yvonne Lobo",444
08/03/26 02:34 PM,21,"Osikhena Ojior",446,"Ayodele Odekunle",294
08/03/26 02:36 PM,21,"Beth Leech",470,"Tobey Roland",413
08/03/26 02:37 PM,21,"Mark Francillon",461,"Cheryl Melvin",288
08/03/26 02:39 PM,21,"Caroline Polak Scowcroft",394,"Kaia",342
08/03/26 02:50 PM,21,"Gerianne Abriano",345,"Pamina Deutsch",318
08/03/26 02:54 PM,21,"Gary Smart",431,"Tony Boyle",307
08/04/26 06:47 AM,22,"Gary Smart",424,"Gerianne Abriano",354
08/04/26 06:49 AM,22,"Fidelis Olotu",372,"Caroline Polak Scowcroft",294
08/04/26 06:53 AM,22,"Tobey Roland",415,"Kaia",336
08/04/26 06:54 AM,22,"Yvonne Lobo",400,"Donna Staley",281
08/04/26 06:54 AM,22,"Tony Boyle",459,"Ayodele Odekunle",377
08/04/26 07:00 AM,22,"Osikhena Ojior",447,"Noel Livermore",372
08/04/26 07:02 AM,22,"Mark Francillon",376,"Beth Leech",325
08/04/26 07:04 AM,22,"Pamina Deutsch",413,"Cheryl Melvin",401
08/04/26 07:40 AM,23,"Ayodele Odekunle",523,"Gerianne Abriano",328
08/04/26 07:40 AM,23,"Yvonne Lobo",384,"Caroline Polak Scowcroft",368
08/04/26 07:42 AM,23,"Osikhena Ojior",450,"Donna Staley",329
08/04/26 07:44 AM,23,"Tobey Roland",458,"Fidelis Olotu",416
08/04/26 07:46 AM,23,"Noel Livermore",492,"Tony Boyle",275
08/04/26 07:51 AM,23,"Gary Smart",487,"Cheryl Melvin",305
08/04/26 07:51 AM,23,"Beth Leech",478,"Kaia",462
08/04/26 08:04 AM,23,"Mark Francillon",459,"Pamina Deutsch",410
08/04/26 08:35 AM,24,"Osikhena Ojior",502,"Caroline Polak Scowcroft",297
08/04/26 08:36 AM,24,"Noel Livermore",398,"Gerianne Abriano",326
08/04/26 08:39 AM,24,"Tony Boyle",451,"Donna Staley",299
08/04/26 08:41 AM,24,"Ayodele Odekunle",524,"Cheryl Melvin",370
08/04/26 08:46 AM,24,"Yvonne Lobo",433,"Tobey Roland",382
08/04/26 08:51 AM,24,"Fidelis Olotu",441,"Beth Leech",326
08/04/26 08:55 AM,24,"Kaia",407,"Mark Francillon",361
08/04/26 09:00 AM,24,"Gary Smart",391,"Pamina Deutsch",350
08/04/26 11:39 AM,25,"Mark Francillon",478,"Gary Smart",276
08/04/26 11:48 AM,25,"Noel Livermore",465,"Cheryl Melvin",275
08/04/26 11:48 AM,25,"Tobey Roland",478,"Osikhena Ojior",352
08/04/26 11:52 AM,25,"Gerianne Abriano",390,"Donna Staley",276
08/04/26 11:53 AM,25,"Kaia",421,"Fidelis Olotu",406
08/04/26 11:53 AM,25,"Ayodele Odekunle",477,"Pamina Deutsch",371
08/04/26 11:55 AM,25,"Tony Boyle",380,"Caroline Polak Scowcroft",354
08/04/26 12:03 PM,25,"Yvonne Lobo",405,"Beth Leech",380
08/04/26 12:40 PM,26,"Gary Smart",386,"Ayodele Odekunle",383
08/04/26 12:41 PM,26,"Caroline Polak Scowcroft",506,"Gerianne Abriano",351
08/04/26 12:47 PM,26,"Mark Francillon",420,"Fidelis Olotu",331
08/04/26 12:50 PM,26,"Tobey Roland",455,"Tony Boyle",365
08/04/26 12:52 PM,26,"Noel Livermore",405,"Pamina Deutsch",364
08/04/26 12:54 PM,26,"Kaia",496,"Yvonne Lobo",467
08/04/26 12:58 PM,26,"Cheryl Melvin",550,"Donna Staley",278
08/04/26 12:58 PM,26,"Osikhena Ojior",441,"Beth Leech",341
08/04/26 01:35 PM,27,"Noel Livermore",418,"Gary Smart",341
08/04/26 01:39 PM,27,"Mark Francillon",450,"Ayodele Odekunle",349
08/04/26 01:45 PM,27,"Yvonne Lobo",412,"Fidelis Olotu",365
08/04/26 01:48 PM,27,"Gerianne Abriano",384,"Tobey Roland",358
08/04/26 01:49 PM,27,"Cheryl Melvin",388,"Caroline Polak Scowcroft",361
08/04/26 01:50 PM,27,"Kaia",456,"Osikhena Ojior",407
08/04/26 01:52 PM,27,"Pamina Deutsch",550,"Donna Staley",252
08/04/26 01:53 PM,27,"Tony Boyle",424,"Beth Leech",262
08/04/26 02:28 PM,28,"Ayodele Odekunle",438,"Noel Livermore",415
08/04/26 02:42 PM,28,"Pamina Deutsch",437,"Caroline Polak Scowcroft",421
08/04/26 02:43 PM,28,"Tobey Roland",431,"Cheryl Melvin",372
08/04/26 02:45 PM,28,"Gerianne Abriano",445,"Beth Leech",335
08/04/26 02:45 PM,28,"Gary Smart",415,"Donna Staley",232
08/04/26 02:45 PM,28,"Tony Boyle",385,"Kaia",371
08/04/26 02:55 PM,28,"Fidelis Olotu",415,"Osikhena Ojior",393
08/04/26 02:59 PM,28,"Yvonne Lobo",412,"Mark Francillon",412
08/05/26 06:46 AM,29,"Ayodele Odekunle",557,"Donna Staley",299
08/05/26 06:54 AM,29,"Kaia",375,"Gerianne Abriano",318
08/05/26 06:59 AM,29,"Caroline Polak Scowcroft",400,"Gary Smart",397
08/05/26 07:00 AM,29,"Tobey Roland",426,"Pamina Deutsch",342
08/05/26 07:02 AM,29,"Cheryl Melvin",370,"Beth Leech",350
08/05/26 07:04 AM,29,"Yvonne Lobo",436,"Osikhena Ojior",410
08/05/26 07:09 AM,29,"Mark Francillon",458,"Noel Livermore",408
08/05/26 07:18 AM,29,"Tony Boyle",397,"Fidelis Olotu",394
08/05/26 08:00 AM,30,"Tony Boyle",474,"Yvonne Lobo",296
08/05/26 08:00 AM,30,"Cheryl Melvin",414,"Kaia",375
08/05/26 08:06 AM,30,"Tobey Roland",471,"Gary Smart",315
08/05/26 08:07 AM,30,"Noel Livermore",533,"Donna Staley",233
08/05/26 08:12 AM,30,"Beth Leech",466,"Pamina Deutsch",409
08/05/26 08:13 AM,30,"Gerianne Abriano",447,"Fidelis Olotu",395
08/05/26 08:14 AM,30,"Mark Francillon",506,"Osikhena Ojior",456
08/05/26 08:17 AM,30,"Ayodele Odekunle",362,"Caroline Polak Scowcroft",362
08/05/26 09:13 AM,31,"Yvonne Lobo",470,"Kaia",291
08/05/26 09:14 AM,31,"Ayodele Odekunle",428,"Noel Livermore",307
08/05/26 09:17 AM,31,"Gary Smart",366,"Pamina Deutsch",361
08/05/26 09:21 AM,31,"Osikhena Ojior",464,"Mark Francillon",298
08/05/26 09:21 AM,31,"Gerianne Abriano",381,"Cheryl Melvin",356
08/05/26 09:24 AM,31,"Tobey Roland",388,"Fidelis Olotu",332
08/05/26 09:27 AM,31,"Tony Boyle",482,"Beth Leech",260
08/05/26 09:29 AM,31,"Caroline Polak Scowcroft",460,"Donna Staley",260
