"Submitted On","Round","Winner","Winners Score","Opponent","Opponents Score"
05/24/25 03:12 PM,5,"John O'Laughlin",402,"Betty Cornelison",362
05/24/25 03:40 PM,6,"Travis Chaney",544,"Ruth Hamilton",269
05/24/25 03:42 PM,6,"Alec Sjöholm",492,"Betty Cornelison",308
05/24/25 03:46 PM,6,"Bharath Balakrishnan",504,"Dave Wiegand",426
05/24/25 04:00 PM,6,"Jennifer Clinchy",462,"Carson Ip",450
05/24/25 04:03 PM,6,"John O'Laughlin",511,"Jane Geary",369
05/24/25 04:05 PM,6,"Christopher Grubb",522,"Eric Fox",409
05/24/25 04:25 PM,7,"Bharath Balakrishnan",472,"Travis Chaney",435
05/24/25 04:50 PM,7,"Eric Fox",520,"Betty Cornelison",276
05/24/25 04:53 PM,7,"Alec Sjöholm",577,"Jane Geary",248
05/24/25 04:53 PM,7,"Christopher Grubb",443,"Ruth Hamilton",326
05/24/25 04:57 PM,7,"Dave Wiegand",422,"Carson Ip",403
05/24/25 05:00 PM,7,"Jennifer Clinchy",465,"John O'Laughlin",372
05/24/25 05:23 PM,8,"Dave Wiegand",473,"Travis Chaney",433
05/24/25 05:39 PM,8,"Bharath Balakrishnan",519,"Christopher Grubb",347
05/24/25 05:39 PM,8,"Eric Fox",473,"Jane Geary",398
05/24/25 05:42 PM,8,"Ruth Hamilton",429,"Betty Cornelison",377
05/24/25 05:44 PM,8,"Alec Sjöholm",528,"Jennifer Clinchy",320
05/24/25 05:47 PM,8,"John O'Laughlin",492,"Carson Ip",378
05/25/25 09:46 AM,9,"Dave Wiegand",517,"John O'Laughlin",403
05/25/25 09:48 AM,9,"Jane Geary",482,"Ruth Hamilton",416
05/25/25 09:50 AM,9,"Travis Chaney",459,"Christopher Grubb",330
05/25/25 09:50 AM,9,"Alec Sjöholm",590,"Carson Ip",389
05/25/25 09:55 AM,9,"Bharath Balakrishnan",448,"Betty Cornelison",350
05/25/25 10:06 AM,9,"Eric Fox",430,"Jennifer Clinchy",424
05/25/25 10:35 AM,10,"Travis Chaney",436,"Betty Cornelison",419
05/25/25 10:46 AM,10,"Bharath Balakrishnan",466,"Jane Geary",338
05/25/25 10:46 AM,10,"Alec Sjöholm",392,"John O'Laughlin",389
05/25/25 10:52 AM,10,"Christopher Grubb",441,"Dave Wiegand",354
05/25/25 10:59 AM,10,"Ruth Hamilton",430,"Jennifer Clinchy",379
05/25/25 10:59 AM,10,"Eric Fox",407,"Carson Ip",384
05/25/25 11:32 AM,11,"Dave Wiegand",479,"Alec Sjöholm",463
05/25/25 11:33 AM,11,"Travis Chaney",510,"Jane Geary",390
05/25/25 11:43 AM,11,"Christopher Grubb",477,"Betty Cornelison",339
05/25/25 11:45 AM,11,"John O'Laughlin",505,"Eric Fox",446
05/25/25 11:46 AM,11,"Carson Ip",439,"Ruth Hamilton",404
05/25/25 11:48 AM,11,"Bharath Balakrishnan",433,"Jennifer Clinchy",385
05/25/25 12:37 PM,12,"Travis Chaney",478,"Ruth Hamilton",368
05/25/25 12:37 PM,12,"Alec Sjöholm",480,"Dave Wiegand",452
05/25/25 12:41 PM,12,"John O'Laughlin",495,"Bharath Balakrishnan",286
05/25/25 12:45 PM,12,"Carson Ip",400,"Jennifer Clinchy",389
05/25/25 12:50 PM,12,"Christopher Grubb",505,"Eric Fox",402
05/25/25 02:15 PM,12,"Jane Geary",465,"Betty Cornelison",360
05/25/25 02:59 PM,13,"Bharath Balakrishnan",417,"Travis Chaney",408
05/25/25 03:01 PM,13,"Ruth Hamilton",484,"Betty Cornelison",334
05/25/25 03:02 PM,13,"Jane Geary",522,"Jennifer Clinchy",239
05/25/25 03:04 PM,13,"Carson Ip",466,"Eric Fox",278
05/25/25 03:05 PM,13,"Alec Sjöholm",426,"John O'Laughlin",316
05/25/25 03:14 PM,13,"Christopher Grubb",443,"Dave Wiegand",435
05/25/25 03:48 PM,14,"Carson Ip",463,"Travis Chaney",257
05/25/25 03:50 PM,14,"Ruth Hamilton",438,"Jane Geary",339
05/25/25 03:56 PM,14,"Eric Fox",529,"Bharath Balakrishnan",295
05/25/25 03:58 PM,14,"Betty Cornelison",385,"Jennifer Clinchy",348
05/25/25 04:00 PM,14,"Alec Sjöholm",545,"Christopher Grubb",415
05/25/25 04:00 PM,14,"John O'Laughlin",519,"Dave Wiegand",397
05/25/25 04:36 PM,15,"Dave Wiegand",502,"Carson Ip",367
05/25/25 04:38 PM,15,"Jane Geary",429,"Eric Fox",392
05/25/25 04:42 PM,15,"Travis Chaney",494,"Betty Cornelison",300
05/25/25 04:45 PM,15,"John O'Laughlin",522,"Christopher Grubb",333
05/25/25 04:50 PM,15,"Alec Sjöholm",469,"Bharath Balakrishnan",384
05/25/25 04:56 PM,15,"Jennifer Clinchy",463,"Ruth Hamilton",407
05/25/25 05:29 PM,16,"Carson Ip",444,"Jane Geary",331
05/25/25 05:32 PM,16,"Alec Sjöholm",529,"John O'Laughlin",381
05/25/25 05:38 PM,16,"Jennifer Clinchy",468,"Travis Chaney",368
05/25/25 05:39 PM,16,"Ruth Hamilton",431,"Dave Wiegand",387
05/25/25 05:40 PM,16,"Eric Fox",431,"Betty Cornelison",405
05/25/25 05:44 PM,16,"Bharath Balakrishnan",452,"Christopher Grubb",376
05/26/25 09:47 AM,17,"Dave Wiegand",481,"Bharath Balakrishnan",422
05/26/25 09:50 AM,17,"Jane Geary",428,"Travis Chaney",414
05/26/25 09:51 AM,17,"Ruth Hamilton",467,"Eric Fox",363
05/26/25 09:53 AM,17,"Christopher Grubb",402,"Carson Ip",348
05/26/25 09:55 AM,17,"John O'Laughlin",454,"Alec Sjöholm",389
05/26/25 10:00 AM,17,"Jennifer Clinchy",400,"Betty Cornelison",337
05/26/25 10:39 AM,18,"Travis Chaney",545,"Jennifer Clinchy",310
05/26/25 10:52 AM,18,"Betty Cornelison",426,"Jane Geary",407
05/26/25 10:54 AM,18,"Alec Sjöholm",384,"John O'Laughlin",328
05/26/25 10:55 AM,18,"Ruth Hamilton",377,"Bharath Balakrishnan",337
05/26/25 10:55 AM,18,"Christopher Grubb",484,"Dave Wiegand",482
05/26/25 11:02 AM,18,"Eric Fox",464,"Carson Ip",405
05/26/25 11:50 AM,19,"Bharath Balakrishnan",428,"Jane Geary",377
05/26/25 11:51 AM,19,"Carson Ip",524,"Betty Cornelison",288
05/26/25 11:53 AM,19,"Eric Fox",498,"Travis Chaney",430
05/26/25 11:54 AM,19,"Alec Sjöholm",474,"Jennifer Clinchy",395
05/26/25 11:55 AM,19,"Dave Wiegand",488,"John O'Laughlin",464
05/26/25 11:56 AM,19,"Christopher Grubb",423,"Ruth Hamilton",342
05/26/25 12:35 PM,20,"Betty Cornelison",418,"Travis Chaney",349
05/26/25 12:39 PM,20,"Dave Wiegand",535,"Bharath Balakrishnan",325
05/26/25 12:45 PM,20,"Alec Sjöholm",695,"Jane Geary",336
05/26/25 12:49 PM,20,"Eric Fox",446,"Ruth Hamilton",381
05/26/25 12:58 PM,20,"Jennifer Clinchy",437,"Carson Ip",433
05/26/25 12:59 PM,20,"John O'Laughlin",458,"Christopher Grubb",320
